bikeid,type,lon,lat
0210026366,classical,121.352249,31.325308
0210026365,classical,121.523109,31.283719
0210025623,classical,121.450526,31.258567
0210025620,classical,121.344028,31.275768
0210012589,classical,121.359656,31.045696
0210012588,classical,121.408456,31.149231
0210025624,classical,121.271008,31.274537
0210012587,classical,121.676347,31.282958
0210012586,classical,121.46006,31.356429
0210012581,classical,121.347047,31.322369
0210012583,classical,121.18455,31.099761
0210012582,classical,121.521859,31.337957
0210027708,classical,121.23079,31.052193
0210027702,classical,121.419033,31.26608
0210027700,classical,121.466424,31.310859
0210027705,classical,121.481825,31.244939
0210027704,classical,121.417113,31.369278
0210012329,classical,121.308608,31.060252
0210012328,classical,121.365685,31.104652
0210015118,classical,121.518455,31.179583
0210015117,classical,121.670691,31.130813
0210012320,classical,121.555252,31.315559
0210012323,classical,121.398889,31.080655
0210015114,classical,121.439227,31.344148
0210012325,classical,121.428274,31.406007
0210015112,classical,121.518628,31.168228
0210015111,classical,121.268779,31.197649
0210015110,classical,121.562517,31.127664
0210020929,classical,121.382155,31.36049
0210020777,classical,121.443825,31.379219
0210029628,classical,121.389634,31.291279
0210029629,classical,121.486425,31.346771
0210029627,classical,121.391014,31.386601
0210029624,classical,121.3027,31.205505
0210029625,classical,121.66252,31.305784
0210029622,classical,121.22053,31.093427
0210029623,classical,121.407384,31.223561
0210029620,classical,121.349702,31.209866
0210014249,classical,121.278197,31.085943
0210014244,classical,121.210631,31.257376
0210014245,classical,121.426241,31.252938
0210014246,classical,121.450558,31.344445
0210014247,classical,121.635934,31.158356
0210014240,classical,121.546812,31.266209
0210014241,classical,121.461497,31.287478
0210014243,classical,121.312925,31.271389
0210050239,classical,121.555121,31.311487
0210050238,classical,121.551566,31.267892
0210050235,classical,121.34118,31.23297
0210050234,classical,121.364994,31.340858
0210050237,classical,121.471945,31.347046
0210050231,classical,121.409843,31.358713
0210050233,classical,121.375797,31.146229
0210011749,classical,121.286294,31.328571
0210011746,classical,121.457661,31.119983
0210011742,classical,121.355198,31.185324
0210011743,classical,121.522535,31.369582
0210011740,classical,121.418444,31.367104
0210011741,classical,121.371431,31.228823
0210020771,classical,121.291577,31.264707
0210050903,classical,121.349437,31.20989
0210050902,classical,121.592034,31.265474
0210050901,classical,121.393285,31.250241
0210050900,classical,121.540823,31.306463
0210050907,classical,121.529152,31.184597
0210050906,classical,121.509572,31.27043
0210050905,classical,121.521026,31.260993
0210050909,classical,121.501158,31.033957
0210050908,classical,121.576383,31.181864
0210021634,classical,121.325796,31.123965
0210030798,classical,121.419901,31.246338
0210021632,classical,121.317801,31.257794
0210021639,classical,121.48096,31.297636
0210024859,classical,121.448862,31.310536
0210030791,classical,121.592843,31.071128
0210045901,classical,121.459759,31.125943
0210045900,classical,121.298304,31.046149
0210045903,classical,121.533619,31.182667
0210045902,classical,121.349409,31.104326
0210045904,classical,121.368826,31.120631
0210045907,classical,121.523347,31.255524
0210045906,classical,121.41945,31.158017
0210045909,classical,121.422085,31.255696
0210045908,classical,121.345507,31.079688
0210030536,classical,121.409987,31.375994
0210035539,classical,121.23496,31.058003
0210024855,classical,121.404227,31.245231
0210035533,classical,121.524707,31.070465
0210030530,classical,121.463809,31.32345
0210035531,classical,121.512031,31.347707
0210035530,classical,121.433318,31.151213
0210035537,classical,121.293988,31.229015
0210035536,classical,121.354104,31.353391
0210035535,classical,121.328365,31.248741
0210030531,classical,121.510596,31.304437
0210031229,classical,121.392864,31.245959
0210023806,classical,121.232642,31.178927
0210031223,classical,121.468139,31.274877
0210031222,classical,121.409685,31.326424
0210031221,classical,121.330677,31.13409
0210031220,classical,121.569886,31.239424
0210031227,classical,121.351167,31.180364
0210031225,classical,121.319544,31.28544
0210024574,classical,121.46301,31.330312
0210024577,classical,121.434536,31.23764
0210024571,classical,121.448101,31.257967
0210024570,classical,121.435791,31.131246
0210023701,classical,121.434602,31.146004
0210024572,classical,121.359279,31.206561
0210015879,classical,121.415657,31.402646
0210015870,classical,121.572763,31.239598
0210015872,classical,121.469516,31.294852
0210015873,classical,121.21123,31.273011
0210015874,classical,121.554428,31.307205
0210015876,classical,121.549709,31.31464
0210012642,classical,121.509671,31.291757
0210012643,classical,121.476012,31.129135
0210012640,classical,121.365476,31.372359
0210046768,classical,121.326715,31.232822
0210028237,classical,121.360582,31.268603
0210028234,classical,121.410095,31.370405
0210042770,classical,121.531355,31.020998
0210028230,classical,121.278218,31.085914
0210037975,classical,121.423452,31.369081
0210046761,classical,121.323009,31.034578
0210046762,classical,121.04328,31.118454
0210046763,classical,121.491551,31.332024
0210037971,classical,121.277668,31.245887
0210046765,classical,121.45104,31.335087
0210046766,classical,121.622373,31.290277
0210037972,classical,121.492073,31.0644
0210047419,classical,121.350387,31.089879
0210047418,classical,121.377988,31.095975
0210045045,classical,121.297573,31.301881
0210047411,classical,121.493589,31.220555
0210047410,classical,121.546106,31.064648
0210047413,classical,121.373632,31.263337
0210047412,classical,121.408281,31.121553
0210037366,classical,121.298831,31.140815
0210047417,classical,121.368829,31.230477
0210044693,classical,121.498895,31.02895
0210044690,classical,121.489365,31.15687
0210044691,classical,121.284348,31.288238
0210044697,classical,121.37377,31.245333
0210044695,classical,121.186953,31.226301
0210044698,classical,121.463099,31.320225
0210012648,classical,121.472196,31.260776
0210037362,classical,121.47907,31.33349
0210037363,classical,121.280374,31.113271
0210051625,classical,121.338168,31.160974
0210051624,classical,121.491979,31.220181
0210051626,classical,121.325286,31.092448
0210051621,classical,121.261441,31.284056
0210051620,classical,121.295456,31.229339
0210014562,classical,121.711873,31.244653
0210038110,classical,121.240405,31.354348
0210035977,classical,121.527013,31.309577
0210014566,classical,121.525299,31.274837
0210035976,classical,121.424876,31.156794
0210049678,classical,121.668818,31.133314
0210049676,classical,121.369847,31.11938
0210049674,classical,121.378966,31.096273
0210049673,classical,121.463206,31.279684
0210049671,classical,121.393348,31.091347
0210049670,classical,121.276412,31.236845
0210045122,classical,121.302777,31.270689
0210045121,classical,121.431327,31.287514
0210045120,classical,121.540522,31.318128
0210045127,classical,121.573011,31.288517
0210045126,classical,121.433347,31.336452
0210045125,classical,121.425165,31.150527
0210045124,classical,121.439715,31.277142
0210045129,classical,121.317792,31.137557
0210050578,classical,121.492399,31.402875
0210050576,classical,121.448871,31.308319
0210050574,classical,121.407621,31.225688
0210050575,classical,121.306328,31.172392
0210023277,classical,121.493842,31.299838
0210023276,classical,121.315105,31.262498
0210023275,classical,121.27488,31.240156
0210023273,classical,121.340886,31.330043
0210023272,classical,121.495587,31.065076
0210023271,classical,121.477989,31.286375
0210032226,classical,121.507356,31.164051
0210032227,classical,121.452292,31.331583
0210032222,classical,121.248355,31.004311
0210042741,classical,121.381124,31.194888
0210032221,classical,121.293248,31.184917
0210028207,classical,121.457901,31.407697
0210042690,classical,121.40665,31.307968
0210042691,classical,121.506518,31.285442
0210042692,classical,121.375801,31.254024
0210042693,classical,121.216237,31.016937
0210042694,classical,121.38941,31.291336
0210042695,classical,121.284152,31.201424
0210042697,classical,121.488887,31.094925
0210042698,classical,121.458073,31.283218
0210041929,classical,121.5428,31.296034
0210041928,classical,121.302033,31.221077
0210041925,classical,121.402464,31.077755
0210041923,classical,121.405791,31.255004
0210032914,classical,121.278833,31.415301
0210032917,classical,121.465044,31.224766
0210032910,classical,121.321847,31.150261
0210032912,classical,121.245818,31.283603
0210032913,classical,121.269306,31.25064
0210038453,classical,121.456563,31.247026
0210038452,classical,121.346654,31.466687
0210038450,classical,121.479996,31.226926
0210038457,classical,121.497774,31.12673
0210038456,classical,121.65056,31.200527
0210038455,classical,121.270733,31.272661
0210038454,classical,121.343611,31.157401
0210038458,classical,121.578941,31.343759
0210030206,classical,121.263353,31.159223
0210023913,classical,121.46778,31.261726
0210023910,classical,121.407596,31.357324
0210023911,classical,121.367934,31.085252
0210023916,classical,121.461708,31.409492
0210030203,classical,121.35998,31.231957
0210030200,classical,121.426214,31.224037
0210030201,classical,121.484327,31.36698
0210023918,classical,121.591267,31.07461
0210023919,classical,121.316409,31.046516
0210011321,classical,121.295468,31.441515
0210026988,classical,121.271143,31.096696
0210026989,classical,121.412708,31.217309
0210026983,classical,121.412817,31.318569
0210026981,classical,121.476703,31.286669
0210026986,classical,121.450862,31.072769
0210026987,classical,121.676404,31.254246
0210026984,classical,121.279227,31.225134
0210026985,classical,121.369125,31.208758
0210034747,classical,121.545499,31.320437
0210025626,classical,121.688092,31.188777
0210027169,classical,121.386316,31.292954
0210027168,classical,121.797352,31.168762
0210027163,classical,121.667362,31.169943
0210027162,classical,121.335038,31.087131
0210027167,classical,121.295829,31.297372
0210025989,classical,121.570917,31.100863
0210025983,classical,121.419939,31.334107
0210025981,classical,121.438625,31.151487
0210025986,classical,121.578324,31.336332
0210025985,classical,121.371299,31.346503
0210025984,classical,121.400457,31.261427
0210020755,classical,121.333193,31.388982
0210020754,classical,121.526449,31.284165
0210020757,classical,121.455424,31.383204
0210020751,classical,121.655085,31.269005
0210020753,classical,121.375086,31.087642
0210020752,classical,121.648128,31.233536
0210053595,classical,121.497034,31.255455
0210053594,classical,121.40634,31.283061
0210053597,classical,121.350496,31.166373
0210027299,classical,121.404452,31.000397
0210053590,classical,121.475826,31.317408
0210053592,classical,121.431736,31.309588
0210027294,classical,121.507303,31.118842
0210027297,classical,121.533035,31.360324
0210027296,classical,121.391696,31.029102
0210053599,classical,121.492299,31.208551
0210027290,classical,121.496119,31.403844
0210027293,classical,121.317625,31.164634
0210028184,classical,121.762643,31.196849
0210037861,classical,121.576363,31.24746
0210021614,classical,121.409624,31.353665
0210021409,classical,121.26692,31.246082
0210021400,classical,121.279295,31.184952
0210021401,classical,121.493921,31.21116
0210021407,classical,121.466338,31.310898
0210021404,classical,121.45243,31.040724
0210044788,classical,121.356403,31.172343
0210086018,lite,121.331709,31.254554
0210086019,lite,121.450597,31.306721
0210036274,classical,121.450607,31.126844
0210086013,lite,121.47105,31.222181
0210086014,lite,121.476739,31.221554
0210023139,classical,121.16536,31.298525
0210023134,classical,121.421375,31.016298
0210023136,classical,121.346314,31.288788
0210023137,classical,121.341743,31.3152
0210023130,classical,121.371944,31.262554
0210036270,classical,121.525273,31.216607
0210048894,classical,121.423296,30.998536
0210048895,classical,121.403333,31.21137
0210035212,classical,121.29353,31.207059
0210035213,classical,121.049087,31.120601
0210044784,classical,121.540946,31.298149
0210039269,classical,121.701005,31.245583
0210039268,classical,121.390399,31.248146
0210039267,classical,121.359793,31.350664
0210039264,classical,121.532148,31.189232
0210039263,classical,121.32971,31.257653
0210025893,classical,121.304812,31.256365
0210039261,classical,121.394444,31.374467
0210039260,classical,121.448291,31.310723
0210016676,classical,121.510535,31.270288
0210016675,classical,121.353152,31.18091
0210016674,classical,121.408625,31.304223
0210016673,classical,121.592418,31.172298
0210016672,classical,121.287251,31.248598
0210016670,classical,121.210222,31.403483
0210025899,classical,121.476702,31.243999
0210025472,classical,121.370931,31.361546
0210025470,classical,121.495167,31.350306
0210025475,classical,121.272112,31.177726
0210025474,classical,121.547544,31.12051
0210025479,classical,121.735635,31.027118
0210025478,classical,121.393785,31.416144
0210015099,classical,121.448068,31.259253
0210015093,classical,121.308924,31.220562
0210015090,classical,121.294951,31.121257
0210015094,classical,121.387468,31.326092
0210027938,classical,121.431155,31.369936
0210027939,classical,121.509043,31.122512
0210040525,classical,121.50319,31.196881
0210028748,classical,121.38114,31.213513
0210040527,classical,121.421411,31.328677
0210040528,classical,121.285925,31.254166
0210028747,classical,121.464119,31.338877
0210028744,classical,121.352931,31.341494
0210028745,classical,121.660109,31.270847
0210027935,classical,121.336307,31.248654
0210027936,classical,121.243019,31.372734
0210027937,classical,121.549858,31.160942
0210028235,classical,121.322625,31.329373
0210051595,classical,121.360248,31.202652
0210028451,classical,121.543192,31.336545
0210015328,classical,121.392788,31.140579
0210015324,classical,121.555925,31.32534
0210015325,classical,121.378452,31.191398
0210015326,classical,121.485802,31.366193
0210015322,classical,121.508722,31.371086
0210036548,classical,121.284815,31.20301
0210046027,classical,121.377161,31.334454
0210043051,classical,121.594779,31.073651
0210034660,classical,121.336225,31.12477
0210010319,classical,121.336919,31.164626
0210010316,classical,121.314363,31.07067
0210010317,classical,121.330544,31.226554
0210043052,classical,121.534565,31.123292
0210010311,classical,121.18362,31.226102
0210034661,classical,121.441402,31.330304
0210031808,classical,121.43989,31.219111
0210031802,classical,121.429192,31.111356
0210031801,classical,121.487633,31.365804
0210041662,classical,121.523673,31.261696
0210031805,classical,121.167633,31.150531
0210031804,classical,121.373669,31.356975
0210051971,classical,121.567334,31.321015
0210051973,classical,121.4937,31.317876
0210051974,classical,121.522946,31.259926
0210051976,classical,121.499365,31.2229
0210041666,classical,121.462065,31.288193
0210052698,classical,121.540373,31.295258
0210050002,classical,121.240452,31.196022
0210050001,classical,121.453916,31.188925
0210050006,classical,121.670675,31.130838
0210050004,classical,121.258626,31.367879
0210050008,classical,121.356406,31.314354
0210050009,classical,121.379544,31.142307
0210047899,classical,121.34656,31.062186
0210047894,classical,121.352202,31.281784
0210047897,classical,121.519772,31.292035
0210047891,classical,121.508568,31.284252
0210047890,classical,121.392752,31.463415
0210047893,classical,121.411504,31.19312
0210037320,classical,121.40716,31.299641
0210045001,classical,121.362856,31.153645
0210045003,classical,121.629035,31.243029
0210045004,classical,121.347499,31.290006
0210037325,classical,121.357728,31.142573
0210045007,classical,121.346815,31.276746
0210045009,classical,121.51848,31.173266
0210015116,classical,121.267555,31.101361
0210011955,classical,121.481727,31.246157
0210015115,classical,121.514291,31.307894
0210011951,classical,121.722331,31.0952
0210011950,classical,121.528637,31.029249
0210012322,classical,121.538061,31.330373
0210012326,classical,121.33973,31.230483
0210036050,classical,121.461629,31.120499
0210036053,classical,121.460075,31.261587
0210036055,classical,121.381988,31.239434
0210036054,classical,121.449189,31.308061
0210036059,classical,121.388909,31.320457
0210036058,classical,121.332195,31.143401
0210034102,classical,121.618192,31.252332
0210036589,classical,121.230113,31.18691
0210036583,classical,121.825076,30.883758
0210036582,classical,121.347883,31.257446
0210036580,classical,121.385656,31.344523
0210036586,classical,121.494164,31.200978
0210036585,classical,121.439209,31.141036
0210034106,classical,121.119158,31.256216
0210031586,classical,121.395767,31.101404
0210031587,classical,121.437434,31.316628
0210048314,classical,121.34907,31.209976
0210048313,classical,121.587112,31.114946
0210031580,classical,121.335835,31.125984
0210031581,classical,121.29919,31.311518
0210034562,classical,121.303558,31.223092
0210031588,classical,121.399272,31.159759
0210048318,classical,121.491991,31.411317
0210047339,classical,121.493427,31.250802
0210031050,classical,121.413049,31.390288
0210031051,classical,121.283301,31.13396
0210047332,classical,121.354594,31.350972
0210031055,classical,121.306532,31.239815
0210047336,classical,121.486134,31.169674
0210052093,classical,121.19977,31.047144
0210052092,classical,121.477014,31.238381
0210052090,classical,121.199677,31.04708
0210034699,classical,121.452877,31.391478
0210052096,classical,121.212266,31.038788
0210052095,classical,121.199702,31.047093
0210034695,classical,121.371068,31.416731
0210034694,classical,121.247312,31.042668
0210052099,classical,121.491991,31.224955
0210047840,classical,121.438134,31.340241
0210034693,classical,121.529469,31.255406
0210032591,classical,121.686289,31.243324
0210031721,classical,121.260395,31.130563
0210032595,classical,121.458287,31.119224
0210032596,classical,121.349608,31.209742
0210032597,classical,121.425501,31.259061
0210032598,classical,121.288121,31.40068
0210032599,classical,121.241632,31.176003
0210047844,classical,121.360668,31.257757
0210052545,classical,121.539623,31.284985
0210052544,classical,121.436944,31.287001
0210052547,classical,121.510945,31.269578
0210052546,classical,121.398211,31.236896
0210052541,classical,121.574776,31.169145
0210052543,classical,121.651454,31.201181
0210052542,classical,121.526313,31.16154
0210052548,classical,121.506358,31.321359
0210049764,classical,121.602659,31.272587
0210048865,classical,121.256916,31.357485
0210044158,classical,121.451666,31.269028
0210048867,classical,121.299648,31.185721
0210048866,classical,121.328713,31.063011
0210048860,classical,121.360456,31.201175
0210048863,classical,121.451156,31.260215
0210048862,classical,121.420791,31.190097
0210044151,classical,121.326504,31.257356
0210044150,classical,121.587706,31.053726
0210044152,classical,121.46873,31.038977
0210048869,classical,121.373363,31.210499
0210044154,classical,121.472453,31.156018
0210044157,classical,121.309939,31.161812
0210044156,classical,121.504433,31.157412
0210037131,classical,121.306839,31.325811
0210049198,classical,121.422708,31.092333
0210049199,classical,121.405398,31.318997
0210040641,classical,121.463938,31.194378
0210040640,classical,121.630979,31.317384
0210049194,classical,121.444588,31.381322
0210049195,classical,121.673081,31.192327
0210040645,classical,121.31285,31.148625
0210049193,classical,121.433578,31.122903
0210049190,classical,121.397892,31.20782
0210049191,classical,121.380313,31.11566
0210022465,classical,121.494734,31.146495
0210022461,classical,121.426973,31.182917
0210045654,classical,121.246963,31.307683
0210036872,classical,121.448291,31.128969
0210036870,classical,121.334823,31.297571
0210036877,classical,121.375778,31.16047
0210036876,classical,121.260857,31.262307
0210026514,classical,121.403375,31.344576
0210036879,classical,121.402344,31.236673
0210026516,classical,121.200553,31.317053
0210026510,classical,121.411631,31.304056
0210026512,classical,121.380753,31.305553
0210037098,classical,121.464123,31.288224
0210041738,classical,121.447773,31.305689
0210051019,classical,121.411841,31.313217
0210051012,classical,121.537948,31.331393
0210051013,classical,121.345357,31.267419
0210051011,classical,121.407393,31.37747
0210051016,classical,121.357183,31.243606
0210051017,classical,121.448476,31.364783
0210051014,classical,121.397195,31.208086
0210041739,classical,121.584826,31.341716
0210033348,classical,121.42536,31.345293
0210033349,classical,121.401226,31.307342
0210041066,classical,121.482106,31.340344
0210041067,classical,121.31438,31.271074
0210041064,classical,121.421594,31.23338
0210033345,classical,121.555443,31.308747
0210033342,classical,121.504013,31.159233
0210033341,classical,121.344814,31.271808
0210049738,classical,121.359588,31.259196
0210049732,classical,121.399923,31.111479
0210049733,classical,121.26064,31.298893
0210049730,classical,121.431261,31.119466
0210049731,classical,121.279088,31.381052
0210049736,classical,121.392894,31.14059
0210049737,classical,121.536211,31.28404
0210049735,classical,121.408127,31.201415
0210044434,classical,121.347886,31.267143
0210023333,classical,121.372886,31.091529
0210023330,classical,121.312439,31.245603
0210023337,classical,121.308929,31.220561
0210023335,classical,121.390053,31.189427
0210023338,classical,121.510609,31.257834
0210023339,classical,121.201069,31.049589
0210020827,classical,121.3328,31.328257
0210020825,classical,121.393571,31.327788
0210020822,classical,121.42027,31.256824
0210020821,classical,121.313813,31.108161
0210020820,classical,121.437281,31.40899
0210033968,classical,121.507266,31.273487
0210033962,classical,121.349704,31.209812
0210041683,classical,121.56117,31.181067
0210033960,classical,121.270397,31.201544
0210041681,classical,121.364609,31.186625
0210041686,classical,121.708961,31.204207
0210041684,classical,121.317195,31.29657
0210033965,classical,121.536396,31.201396
0210031014,classical,121.482983,31.299815
0210023850,classical,121.309363,31.248492
0210031016,classical,121.580013,31.180975
0210031017,classical,121.415722,31.372642
0210039069,classical,121.307679,31.43371
0210039064,classical,121.438152,31.298305
0210039067,classical,121.423149,31.331568
0210039061,classical,121.511593,30.993267
0210039062,classical,121.359942,31.203396
0210044438,classical,121.35316,31.341618
0210031012,classical,121.377833,31.358559
0210042081,classical,121.267519,31.2555
0210012171,classical,121.48465,31.367838
0210042083,classical,121.365894,31.238318
0210012173,classical,121.332762,31.399143
0210042085,classical,121.392849,31.140567
0210042087,classical,121.297567,31.187522
0210012177,classical,121.398135,31.3672
0210042089,classical,121.673016,31.302776
0210042088,classical,121.559648,31.071316
0210037607,classical,121.369677,31.251639
0210037604,classical,121.601836,31.321657
0210020175,classical,121.306736,31.28384
0210020174,classical,121.419242,31.172299
0210020177,classical,121.205857,31.040867
0210020176,classical,121.444415,31.193605
0210020173,classical,121.588644,31.242345
0210020172,classical,121.319126,31.190241
0210020179,classical,121.478572,31.223989
0210020178,classical,121.310406,31.182246
0210043688,classical,121.365539,31.141986
0210043689,classical,121.432533,31.365645
0210043684,classical,121.358882,31.105318
0210043686,classical,121.341467,31.221788
0210043687,classical,121.458225,31.202416
0210021882,classical,121.551701,31.293772
0210021880,classical,121.462526,31.333175
0210043683,classical,121.31705,31.130915
0210048458,classical,121.358901,31.232881
0210048459,classical,121.286145,31.107853
0210048455,classical,121.39284,31.353615
0210048457,classical,121.316549,31.268583
0210048451,classical,121.404539,31.387894
0210048452,classical,121.492767,31.214975
0210039933,classical,121.392977,31.405406
0210039932,classical,121.404028,31.341191
0210039931,classical,121.431774,31.309317
0210039930,classical,121.229399,31.245656
0210039936,classical,121.554893,31.270017
0210039935,classical,121.378297,31.320902
0210039934,classical,121.411998,31.364172
0210039939,classical,121.189575,31.161756
0210039938,classical,121.379881,31.236777
0210049079,classical,121.407438,31.352527
0210043356,classical,121.339159,31.273413
0210043357,classical,121.487802,31.208706
0210038087,classical,121.728222,31.1539
0210043352,classical,121.269799,31.087612
0210014432,classical,121.409652,31.327146
0210038082,classical,121.601973,31.33238
0210038083,classical,121.301317,31.273482
0210038088,classical,121.184602,31.023542
0210038089,classical,121.170041,31.286832
0210014439,classical,121.50053,31.397635
0210043359,classical,121.553952,31.330662
0210021222,classical,121.328174,31.257113
0210021223,classical,121.491685,31.405097
0210021220,classical,121.314008,31.33923
0210021226,classical,121.313843,31.174733
0210021227,classical,121.447801,31.285789
0210021224,classical,121.680024,31.280234
0210021225,classical,121.315149,31.180757
0210035116,classical,121.447559,31.319483
0210010841,classical,121.347378,31.319779
0210042568,classical,121.539262,31.17893
0210010848,classical,121.406463,31.282983
0210042569,classical,121.190325,31.049543
0210042566,classical,121.35954,31.206125
0210053948,classical,121.509043,31.281409
0210053944,classical,121.506711,31.253967
0210053945,classical,121.199762,31.047203
0210053942,classical,121.542109,31.332173
0210053943,classical,121.497584,31.300454
0210032042,classical,121.739542,31.171503
0210032040,classical,121.438861,31.120393
0210042561,classical,121.389685,31.056067
0210022149,classical,121.281575,31.018924
0210022146,classical,121.534438,31.041685
0210022147,classical,121.313025,31.294031
0210022144,classical,121.361456,31.484781
0210053368,classical,121.503345,31.242907
0210053369,classical,121.314599,31.269559
0210053362,classical,121.404541,31.341153
0210053361,classical,121.424737,31.259196
0210053367,classical,121.411129,31.27274
0210053364,classical,121.477661,31.28278
0210024668,classical,121.319292,31.400927
0210016198,classical,121.464051,31.333225
0210016199,classical,121.370397,31.190649
0210016196,classical,121.450918,31.2602
0210024660,classical,121.503082,31.035201
0210016194,classical,121.440398,31.284847
0210024662,classical,121.404768,31.020939
0210016192,classical,121.44852,31.270049
0210016190,classical,121.416163,31.401333
0210024666,classical,121.462934,31.287908
0210048826,classical,121.373846,31.094377
0210047138,classical,121.525803,31.308187
0210047139,classical,121.438972,31.26086
0210047136,classical,121.750268,31.203055
0210047137,classical,121.27977,31.19522
0210047134,classical,121.367095,31.463182
0210047135,classical,121.463858,31.194344
0210047133,classical,121.260982,31.238034
0210047130,classical,121.433133,31.336198
0210047131,classical,121.284526,31.251909
0210039548,classical,121.204186,31.285773
0210039549,classical,121.268053,31.276555
0210028238,classical,121.391574,31.380174
0210039542,classical,121.639598,31.150793
0210039543,classical,121.577597,31.103321
0210039540,classical,121.586851,31.067087
0210039541,classical,121.315313,31.14917
0210039546,classical,121.496488,31.372986
0210039547,classical,121.51548,31.23074
0210039544,classical,121.3869,31.200203
0210029318,classical,121.529019,31.336227
0210029314,classical,121.447993,31.344585
0210029312,classical,121.376137,31.315027
0210029313,classical,121.319677,31.127915
0210029311,classical,121.392935,31.029187
0210047681,classical,121.398795,31.333321
0210047684,classical,121.431816,31.137077
0210047686,classical,121.250891,31.214447
0210047687,classical,121.30097,31.213653
0210047688,classical,121.342592,31.249355
0210012439,classical,121.385471,31.283486
0210012432,classical,121.375598,31.144618
0210012435,classical,121.329945,31.219879
0210012434,classical,121.415463,31.407081
0210012437,classical,121.290618,31.242129
0210050709,classical,121.373384,31.150995
0210050705,classical,121.464252,31.334249
0210050704,classical,121.379358,31.104695
0210050707,classical,121.410693,31.005253
0210050706,classical,121.442128,31.286821
0210050701,classical,121.411603,31.226081
0210040489,classical,121.466636,31.19799
0210040484,classical,121.433316,31.197291
0210040483,classical,121.554225,31.305055
0210040482,classical,121.447521,31.284749
0210040481,classical,121.321597,31.071468
0210028567,classical,121.233426,31.243375
0210027797,classical,121.299903,31.213576
0210028957,classical,121.405343,31.307277
0210028955,classical,121.432907,31.280905
0210028954,classical,121.56497,30.980842
0210028952,classical,121.398813,31.167418
0210028951,classical,121.463915,31.194396
0210028950,classical,121.538672,31.13063
0210011858,classical,121.407577,31.276188
0210011859,classical,121.409371,31.185033
0210011851,classical,121.382276,31.278496
0210034880,classical,121.487478,31.365845
0210044561,classical,121.471264,31.236541
0210044562,classical,121.393933,31.227528
0210034883,classical,121.318594,31.309
0210034884,classical,121.36037,31.15522
0210034885,classical,121.590679,31.326998
0210044566,classical,121.540185,31.164313
0210034887,classical,121.430004,31.198198
0210044568,classical,121.503906,31.394775
0210034889,classical,121.427249,31.109853
0210031639,classical,121.268863,31.167211
0210033611,classical,121.530242,31.194282
0210047910,classical,121.656412,31.231707
0210047911,classical,121.317244,31.29659
0210047912,classical,121.346914,31.258554
0210047913,classical,121.536367,31.142913
0210031634,classical,121.360312,31.20275
0210047915,classical,121.338037,31.117288
0210031636,classical,121.708573,31.192812
0210031637,classical,121.41871,31.230326
0210037288,classical,121.374944,31.122213
0210037287,classical,121.658149,31.281526
0210033614,classical,121.679129,31.260739
0210037284,classical,121.33162,30.894694
0210037282,classical,121.785288,31.058927
0210034647,classical,121.306109,31.061681
0210045211,classical,121.417099,31.087485
0210042245,classical,121.36748,31.248543
0210045212,classical,121.462267,31.170652
0210042243,classical,121.270742,31.298214
0210042242,classical,121.411162,31.261958
0210045217,classical,121.30081,31.211268
0210045216,classical,121.540077,31.262051
0210045219,classical,121.540585,31.295289
0210045218,classical,121.458248,31.191871
0210042249,classical,121.252628,31.354214
0210042248,classical,121.443289,31.043605
0210051173,classical,121.271186,31.193426
0210027862,classical,121.412856,31.270883
0210051174,classical,121.397578,31.147104
0210036626,classical,121.387853,31.025853
0210036627,classical,121.430342,31.226108
0210036624,classical,121.356535,31.359122
0210036625,classical,121.561633,31.146935
0210043110,classical,121.450546,31.344472
0210036621,classical,121.40672,31.20364
0210028456,classical,121.911256,30.894848
0210043118,classical,121.575351,31.259467
0210036629,classical,121.327039,31.176539
0210048124,classical,121.515747,31.163302
0210048125,classical,121.496095,31.271709
0210048126,classical,121.402369,31.214697
0210048120,classical,121.451858,31.148124
0210033568,classical,121.380261,31.144362
0210033569,classical,121.261102,31.37639
0210033566,classical,121.269965,31.273061
0210034711,classical,121.247289,31.307331
0210033565,classical,121.444598,31.299181
0210033562,classical,121.355545,31.225894
0210033563,classical,121.461821,31.308299
0210033560,classical,121.225639,31.231582
0210029728,classical,121.54971,31.314676
0210033305,classical,121.380687,31.320588
0210033308,classical,121.536296,31.178785
0210044356,classical,121.423946,31.377295
0210043808,classical,121.355993,31.279393
0210043809,classical,121.449435,31.341812
0210021143,classical,121.458232,31.381719
0210043803,classical,121.481794,31.322469
0210043800,classical,121.291789,31.386192
0210021140,classical,121.452785,31.330169
0210043806,classical,121.379062,31.247887
0210043807,classical,121.381601,31.279434
0210043805,classical,121.185854,31.330335
0210034271,classical,121.546462,31.040467
0210032381,classical,121.335086,31.274198
0210032382,classical,121.354358,31.107709
0210032384,classical,121.333619,31.155173
0210032387,classical,121.449839,31.144287
0210032389,classical,121.323335,31.407369
0210032388,classical,121.365215,31.211372
0210030715,classical,121.420637,31.36805
0210030716,classical,121.458938,31.185796
0210030717,classical,121.436376,31.270045
0210030710,classical,121.309266,31.315783
0210030718,classical,121.361633,31.235252
0210030719,classical,121.431886,31.197138
0210026499,classical,121.348454,31.166064
0210026490,classical,121.35005,31.142147
0210026492,classical,121.465894,31.300531
0210026493,classical,121.510495,31.153165
0210026495,classical,121.407081,31.179417
